Title,Note,URL,Tags,Comment
Trail up to Kuan Nom Saow viewpoint,,https://www.google.com/maps/place/Trail+up+to+Kuan+Nom+Saow+viewpoint/data=!4m2!3m1!1s0x3051bd1d5d4ca5c1:0xba924e0bb0ffcdef,,
Khanom Beach,,https://www.google.com/maps/place/Khanom+Beach/data=!4m2!3m1!1s0x30547d5902e6dfa7:0x7940773babd8062d,,
Cheow Lan Lake,,https://www.google.com/maps/place/Cheow+Lan+Lake/data=!4m2!3m1!1s0x305136686030dcf7:0x143a36db793cc2f5,,
Mu Ko Ang Thong National Marine Park,,https://www.google.com/maps/place/Mu+Ko+Ang+Thong+National+Marine+Park/data=!4m2!3m1!1s0x3054fe7e01031ee7:0x18a15a08c6bc9890,,
Dantewada Land of Angels Waterfall Park,,https://www.google.com/maps/place/Dantewada+Land+of+Angels+Waterfall+Park/data=!4m2!3m1!1s0x30da116f82befd11:0x4525a6a260d70204,,
Blue Daily Elephant Care Sanctuary,,https://www.google.com/maps/place/Blue+Daily+Elephant+Care+Sanctuary/data=!4m2!3m1!1s0x30da300b6ed1b3b9:0x4cdb440a52e3c140,,
Elephant Pride Sanctuary,,https://www.google.com/maps/place/Elephant+Pride+Sanctuary/data=!4m2!3m1!1s0x30da2fe796760985:0x271375f4fb977d2b,,
Ko Phra Thong,,https://www.google.com/maps/place/Ko+Phra+Thong/data=!4m2!3m1!1s0x305748f6f74ed0d9:0xca2e4c12f86e1981,,
Similan Islands,,https://www.google.com/maps/place/Similan+Islands/data=!4m2!3m1!1s0x305a71a2bdeee5fd:0xe8d3e2bd15fe3719,,
Ko Muk,,https://www.google.com/maps/place/Ko+Muk/data=!4m2!3m1!1s0x304de73d1eae5c0f:0xbe08b40801336e15,,
Ko Mak,,https://www.google.com/maps/place/Ko+Mak/data=!4m2!3m1!1s0x310420672df5da93:0x67b7889ffcbed29,,
Ko Phayam,,https://www.google.com/maps/place/Ko+Phayam/data=!4m2!3m1!1s0x30570131752eafe9:0xd1b5b3e490f6c5bc,,
Pattaya City,,https://www.google.com/maps/place/Pattaya+City/data=!4m2!3m1!1s0x310295924d31d7e3:0xa97ff301a9bd10ff,,
Nakhon Pathom,,https://www.google.com/maps/place/Nakhon+Pathom/data=!4m2!3m1!1s0x30e2e5ec07ec88d1:0x96f0bef1b8dc6201,,
Sky Garden,,https://www.google.com/maps/place/Sky+Garden/data=!4m2!3m1!1s0x487603526c3ca281:0xd5156ccc2c6a9284,,
St. Paul's Cathedral,,https://www.google.com/maps/place/St.+Paul's+Cathedral/data=!4m2!3m1!1s0x487604aca207bc87:0x3a1d3501a9af5fde,,
The Harry Potter Shop at Platform 9¾,,https://www.google.com/maps/place/The+Harry+Potter+Shop+at+Platform+9%C2%BE/data=!4m2!3m1!1s0x48761b3c10d9ee25:0xcc876d3b437d7608,,
Chinatown,,https://www.google.com/maps/place/Chinatown/data=!4m2!3m1!1s0x30e2999370ced7ad:0x5857f80ee7e16ad4,,
Wat Saket School,"Built on the top of a hill, the Golden Mount temple allows you to enjoy a 360 degree view over Bangkok.",https://www.google.com/maps/place/Wat+Saket+School/data=!4m2!3m1!1s0x30e2993e7110912f:0xf4dbbe12a0468daa,,
Soi Rambuttri,,https://www.google.com/maps/place/Soi+Rambuttri/data=!4m2!3m1!1s0x30e2996d3b87fc67:0x1be8f9f16ad9f568,,
Chatuchak Weekend Market,,https://www.google.com/maps/place/Chatuchak+Weekend+Market/data=!4m2!3m1!1s0x30e29c14e883f8dd:0x91f191d784b87d4b,,
11 Sukhumvit Rd,Street food,https://www.google.com/maps/place/11+Sukhumvit+Rd/data=!4m2!3m1!1s0x30e29ee337608729:0x60967f580dd03816,,
Chef LeeZ Thai Cooking Class Bangkok,300 PLN per class per person,https://www.google.com/maps/place/Chef+LeeZ+Thai+Cooking+Class+Bangkok/data=!4m2!3m1!1s0x30e2996c34e69ea5:0x4c08125e2f8a5eba,,
Maliwan Thai Cooking Class,,https://www.google.com/maps/place/Maliwan+Thai+Cooking+Class/data=!4m2!3m1!1s0x30e2996ce5412e27:0x8926c7c183d4739c,,
Queen Sirikit Park,,https://www.google.com/maps/place/Queen+Sirikit+Park/data=!4m2!3m1!1s0x30e29c6bb9b78789:0x1d0100b33d460260,,
Wachirabenchathat Park (Rot Fai Park),,https://www.google.com/maps/place/Wachirabenchathat+Park+(Rot+Fai+Park)/data=!4m2!3m1!1s0x30e29c42b1890f4f:0x1c8ae99dcdc9512,,
Bang Nam Phueng Floating Market,,https://www.google.com/maps/place/Bang+Nam+Phueng+Floating+Market/data=!4m2!3m1!1s0x30e2a1e33245022b:0x16c7029915b9f98d,,
Suan Luang Rama IX Park,,https://www.google.com/maps/place/Suan+Luang+Rama+IX+Park/data=!4m2!3m1!1s0x311d609431a959bb:0x181f483771e2d444,,
Thong Lo Road,,https://www.google.com/maps/place/Thong+Lo+Road/data=!4m2!3m1!1s0x30e29e531f16b9a1:0xa6cfd18d17999dc2,,
Benjakitti Park,,https://www.google.com/maps/place/Benjakitti+Park/data=!4m2!3m1!1s0x30e29f1bbc1ff399:0x272f7997bda0bbf6,,
Wat Suthat Thepwararam Ratchaworahawihan,,https://www.google.com/maps/place/Wat+Suthat+Thepwararam+Ratchaworahawihan/data=!4m2!3m1!1s0x30e29911342ae283:0x39817ec4fcf1d3d1,,
Safari World,,https://www.google.com/maps/place/Safari+World/data=!4m2!3m1!1s0x311d630d80329d73:0x5d1594b915327b6c,,
Golden Mount Temple (Wat Saket),,https://www.google.com/maps/place/Golden+Mount+Temple+(Wat+Saket)/data=!4m2!3m1!1s0x30e2995d372de33f:0x8c17a8af81664094,,
Lumphini Park,,https://www.google.com/maps/place/Lumphini+Park/data=!4m2!3m1!1s0x30e29f26ed4bb01b:0xac01b20801f96936,,
The Grand Palace,,https://www.google.com/maps/place/The+Grand+Palace/data=!4m2!3m1!1s0x30e2994e316c363f:0x2a6c77dd93ef4c41,,
Wat Arun Ratchawararam Ratchawaramahawihan,,https://www.google.com/maps/place/Wat+Arun+Ratchawararam+Ratchawaramahawihan/data=!4m2!3m1!1s0x30e29906eaff2b69:0x86fd997e5694b89d,,
Chiang Khan,,https://www.google.com/maps/place/Chiang+Khan/data=!4m2!3m1!1s0x3126c87a0c700eb1:0x40469cfc8df5010,,
Trang,,https://www.google.com/maps/place/Trang/data=!4m2!3m1!1s0x304d8c352a48d387:0x807b2b3d859ebb88,,
Chiang Dao,,https://www.google.com/maps/place/Chiang+Dao/data=!4m2!3m1!1s0x30d0a70db64c47fd:0x40346c5fa8b8be0,,
Koh Jum,,https://www.google.com/maps/place/Koh+Jum/data=!4m2!3m1!1s0x3051e4f225979f4b:0xeb397dfe3ed3ec5b,,
Ko Lanta,,https://www.google.com/maps/place/Ko+Lanta/data=!4m2!3m1!1s0x304e044169c7fca3:0xc283715ac0c34f5d,,
Ko Tarutao,,https://www.google.com/maps/place/Ko+Tarutao/data=!4m2!3m1!1s0x304c699af8940d07:0x341fb1efa687262,,
Koh Kood,,https://www.google.com/maps/place/Koh+Kood/data=!4m2!3m1!1s0x31069badd0f9c685:0x6e4c6c3c1cb65b83,,
Ko Kradan,,https://www.google.com/maps/place/Ko+Kradan/data=!4m2!3m1!1s0x304dde417a81863f:0xbaf10613aecd3f6d,,
Doi Pha Hom Pok National Park,,https://www.google.com/maps/place/Doi+Pha+Hom+Pok+National+Park/data=!4m2!3m1!1s0x30d0d305833241c1:0x6a62de06b50561d9,,
Khao Sok National Park,,https://www.google.com/maps/place/Khao+Sok+National+Park/data=!4m2!3m1!1s0x3051287e3275975f:0x8e7f172ecc1fad30,,
Ao Khanom,,https://www.google.com/maps/place/Ao+Khanom/data=!4m2!3m1!1s0x30547dc970169ef9:0x40223bc2c381b10,,
Ko Pha Ngan,,https://www.google.com/maps/place/Ko+Pha+Ngan/data=!4m2!3m1!1s0x3054fd96fa0377ef:0xd3fd8d1a5e79affe,,
Ko Lipe,,https://www.google.com/maps/place/Ko+Lipe/data=!4m2!3m1!1s0x304c04b682540c8f:0xef2301cf0a9d3394,,
Khao Lak,,https://www.google.com/maps/place/Khao+Lak/data=!4m2!3m1!1s0x3050e912c0f5690b:0xcf6c5b49dad90981,,
Khao Sam Roi Yot National Park,,https://www.google.com/maps/place/Khao+Sam+Roi+Yot+National+Park/data=!4m2!3m1!1s0x30fdcc5117aac3c5:0x2a6ee02c3fd8cd00,,
Ko Kut District,,https://www.google.com/maps/place/Ko+Kut+District/data=!4m2!3m1!1s0x31069ed2717a59bb:0x999055665e4de6bd,,
Koh Samet Beach,,https://www.google.com/maps/place/Koh+Samet+Beach/data=!4m2!3m1!1s0x310307672081acaf:0x1bb29c0fc1e23a2a,,
Khao Yai National Park,,https://www.google.com/maps/place/Khao+Yai+National+Park/data=!4m2!3m1!1s0x311c2a495f2143d7:0x14b500fc4f22bfc,,
Railay Beach,,https://www.google.com/maps/place/Railay+Beach/data=!4m2!3m1!1s0x3051ea9e0792e58b:0x61d88bb17c215081,,
Erawan National Park,,https://www.google.com/maps/place/Erawan+National+Park/data=!4m2!3m1!1s0x30e476a41fbc7b15:0x54ee9cba8062c97a,,
Koh Chang,,https://www.google.com/maps/place/Koh+Chang/data=!4m2!3m1!1s0x310416b31770cc1f:0xdfd424b9e3ad2a9,,
Phra Nakhon Si Ayutthaya,,https://www.google.com/maps/place/Phra+Nakhon+Si+Ayutthaya/data=!4m2!3m1!1s0x30e2736f5bfd8f7f:0x1019237450c4860,,
Kanchanaburi,,https://www.google.com/maps/place/Kanchanaburi/data=!4m2!3m1!1s0x30e3749f2b76ced5:0xf6ce84e20d3b75c9,,
Phupayol National Park Headquarter,,https://www.google.com/maps/place/Phupayol+National+Park+Headquarter/data=!4m2!3m1!1s0x313cfbccf5ace709:0x1d0100b2dfc16f90,,
Mae Kampong Village,,https://www.google.com/maps/place/Mae+Kampong+Village/data=!4m2!3m1!1s0x30d98daae0d4efab:0xfdb15823a3d37b6d,,
Het Amsterdamse Bos,,https://www.google.com/maps/place/Het+Amsterdamse+Bos/data=!4m2!3m1!1s0x47c5e1b1f2eb0961:0x8fb6f82a2bc45ab6,,
Rijksmuseum,,https://www.google.com/maps/place/Rijksmuseum/data=!4m2!3m1!1s0x47c609eec1bb16e5:0xd54373ae6a408585,,
Basilica of Saint Nicholas,,https://www.google.com/maps/place/Basilica+of+Saint+Nicholas/data=!4m2!3m1!1s0x47c609b9db6114a7:0x14edea05eb3a0557,,
Suykerhofje,,https://www.google.com/maps/place/Suykerhofje/data=!4m2!3m1!1s0x47c609d028e8b96b:0x3192a27e96bbee3c,,
Brouwersgracht,,https://www.google.com/maps/place/Brouwersgracht/data=!4m2!3m1!1s0x47c609ceec3a9655:0x6852f880350abd19,,
Singel,,https://www.google.com/maps/place/Singel/data=!4m2!3m1!1s0x47c609c628abd615:0x6e39ca04efd4059b,,
The Upside Down Amsterdam,,https://www.google.com/maps/place/The+Upside+Down+Amsterdam/data=!4m2!3m1!1s0x47c60b90f763df69:0x354eb43af7510330,,
Keizersgracht,,https://www.google.com/maps/place/Keizersgracht/data=!4m2!3m1!1s0x47c609c0d0058fbb:0x82e04c1f25cfeb8c,,
Prinsengracht,,https://www.google.com/maps/place/Prinsengracht/data=!4m2!3m1!1s0x47c609c0def6c195:0xe5eae727ca2b9ba2,,
Herengracht,,https://www.google.com/maps/place/Herengracht/data=!4m2!3m1!1s0x47c609c0cb01d73d:0x3f16634f94192296,,
Begijnhof,,https://www.google.com/maps/place/Begijnhof/data=!4m2!3m1!1s0x47c609c10ab92779:0xdb03cc5fdb4c1975,,
Palace Dam Square Amsterdam,,https://www.google.com/maps/place/Palace+Dam+Square+Amsterdam/data=!4m2!3m1!1s0x47c609c6c0880e15:0x39914e99b51dcf8a,,
Dam Square,,https://www.google.com/maps/place/Dam+Square/data=!4m2!3m1!1s0x47c609d9faf2eaab:0x28528186b9782ff2,,
Damrak Waterfront,,https://www.google.com/maps/place/Damrak+Waterfront/data=!4m2!3m1!1s0x47c60959a505001f:0xd6190cd14ee3d2af,,
Keukenhof Express,,https://www.google.com/maps/place/Keukenhof+Express/data=!4m2!3m1!1s0x47c609b818828d6f:0x6b41abc74b55d3e5,,
De 9 Straatjes,,https://www.google.com/maps/place/De+9+Straatjes/data=!4m2!3m1!1s0x47c609c322fdb30f:0x286568ece0f9b732,,
Flower market,,https://www.google.com/maps/place/Flower+market/data=!4m2!3m1!1s0x47c60947347d3b6f:0x8e06218910c1fea8,,
Anne Frank House,,https://www.google.com/maps/place/Anne+Frank+House/data=!4m2!3m1!1s0x47c609c5213e1149:0xd49a5d653e635b0a,,
Vondelpark,,https://www.google.com/maps/place/Vondelpark/data=!4m2!3m1!1s0x47c609e2c5b47ccf:0x6cd478550520ca35,,
Museumplein,,https://www.google.com/maps/place/Museumplein/data=!4m2!3m1!1s0x47c6099aafc0f1f1:0xf9c50aa58074b561,,
Van Gogh Museum,,https://www.google.com/maps/place/Van+Gogh+Museum/data=!4m2!3m1!1s0x47c609ef96d35a5f:0xc22828aef97cc51a,,
Red Light Secrets Museum,,https://www.google.com/maps/place/Red+Light+Secrets+Museum/data=!4m2!3m1!1s0x47c609b91d81e453:0x1cde5f117c642c49,,
Ogród Botaniczny UMCS,,https://www.google.com/maps/place/Ogr%C3%B3d+Botaniczny+UMCS/data=!4m2!3m1!1s0x472259936b074981:0x73378d35c3a75503,,
Plaża Kurpiowska Kraina,,https://www.google.com/maps/place/Pla%C5%BCa+Kurpiowska+Kraina/data=!4m2!3m1!1s0x471e0fcc41854dd7:0x58095d6f0c9bd68f,,
Dolomites,,https://www.google.com/maps/place/Dolomites/data=!4m2!3m1!1s0x4778435ff9d21431:0x674f270783f8d9bb,,
Chojnów Landscape Park,,https://www.google.com/maps/place/Chojn%C3%B3w+Landscape+Park/data=!4m2!3m1!1s0x47192eb5ff20f945:0x507e4f8ed52a5e35,,
Bolimów Landscape Park,,https://www.google.com/maps/place/Bolim%C3%B3w+Landscape+Park/data=!4m2!3m1!1s0x47195fadbc092adf:0x96f0f96200b052ac,,
Kino Úsmev Košice,,https://www.google.com/maps/place/Kino+%C3%9Asmev+Ko%C5%A1ice/data=!4m2!3m1!1s0x473ee063c280ebc7:0x77b76feccbf3b4f9,,
Mestský park,,https://www.google.com/maps/place/Mestsk%C3%BD+park/data=!4m2!3m1!1s0x473ee07c85555555:0xc0aeaf0f4257251e,,
Soup Culture,,https://www.google.com/maps/place/Soup+Culture/data=!4m2!3m1!1s0x473ee06115a6c991:0x3f6df5ffdf0c4d3d,,
Republika Východu,,https://www.google.com/maps/place/Republika+V%C3%BDchodu/data=!4m2!3m1!1s0x473ee0654c65bd75:0x729b161f2aa7a56d,,
Med Malina,,https://www.google.com/maps/place/Med+Malina/data=!4m2!3m1!1s0x473ee0645ce66c21:0xd37554cb89184ae1,,
THE GRAPES,,https://www.google.com/maps/place/THE+GRAPES/data=!4m2!3m1!1s0x473ee1771f73296f:0x518eb139d17cf62a,,
Pizzeria Zvon,,https://www.google.com/maps/place/Pizzeria+Zvon/data=!4m2!3m1!1s0x473ee0700a3df749:0x7dfe1bd262b807f5,,
Zugspitze,,https://www.google.com/maps/place/Zugspitze/data=!4m2!3m1!1s0x479d02ee5107876d:0x34e257ebca223d97,,
Jenner Aussichtsplattform,,https://www.google.com/maps/place/Jenner+Aussichtsplattform/data=!4m2!3m1!1s0x4776e95f15c7cd6d:0x725e277655fe637b,,
Gollinger Wasserfall,,https://www.google.com/maps/place/Gollinger+Wasserfall/data=!4m2!3m1!1s0x4776c1aa4cb9d2df:0xfbb6e52fa71d3646,,
Rossfeld Panorama Strasse,,https://www.google.com/maps/place/Rossfeld+Panorama+Strasse/data=!4m2!3m1!1s0x4776eae9b2c2b099:0x1d619ba7442ad414,,
Hiddensee,,https://www.google.com/maps/place/Hiddensee/data=!4m2!3m1!1s0x47aca75cb300178f:0x4251ae8ad84adb0,,
Bernsteinsee,,https://www.google.com/maps/place/Bernsteinsee/data=!4m2!3m1!1s0x47a9bad0158d5dbd:0x4f3f854fd04f834c,,
Barnim Nature Park,,https://www.google.com/maps/place/Barnim+Nature+Park/data=!4m2!3m1!1s0x47a9b11b06aec64f:0x80830b1c346bb2f0,,
Harz National Park,,https://www.google.com/maps/place/Harz+National+Park/data=!4m2!3m1!1s0x47a5163eff7e7445:0x24656c3850444fac,,
Schrammsteine,,https://www.google.com/maps/place/Schrammsteine/data=!4m2!3m1!1s0x4709a6b9105d8301:0x95ee6127f769d0a7,,
Lübbenau,,https://www.google.com/maps/place/L%C3%BCbbenau/data=!4m2!3m1!1s0x4708071e5a0d0121:0x42120465b5e24d0,,
Havelhöhenweg,,https://www.google.com/maps/place/Havelh%C3%B6henweg/data=!4m2!3m1!1s0x47a859e84747130b:0x2130b1a21ede1da1,,
Viktoriapark,,https://www.google.com/maps/place/Viktoriapark/data=!4m2!3m1!1s0x47a850243fdf52ef:0x82843cdc34c8fc10,,
Grunewald,,https://www.google.com/maps/place/Grunewald/data=!4m2!3m1!1s0x47a850c7fc0baf23:0x6e2915d1cd5667e6,,
